Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_2_0.png,black,na,none,sticker area,No,No,Yes,2,3700,925,black,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_2_1.png,black,na,cool,sticker area,No,No,Yes,2,3700,925,black,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_2_2.png,black,na,cute,sticker area,No,No,Yes,2,3700,925,black,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_2_3.png,black,na,pop,sticker area,No,No,Yes,2,3700,925,black,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_2_4.png,black,na,notes,sticker area,No,No,Yes,2,3700,925,black,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_3_0.png,red,na,none,sticker area,No,No,Yes,2,3700,925,red,red,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_3_1.png,red,na,cool,sticker area,No,No,Yes,2,3700,925,red,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_3_2.png,red,na,cute,sticker area,No,No,Yes,2,3700,925,red,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_3_3.png,red,na,pop,sticker area,No,No,Yes,2,3700,925,red,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_3_4.png,red,na,notes,sticker area,No,No,Yes,2,3700,925,red,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_4_0.png,blue,na,none,sticker area,No,No,Yes,2,3700,925,blue,blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_4_1.png,blue,na,cool,sticker area,No,No,Yes,2,3700,925,blue,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_4_2.png,blue,na,cute,sticker area,No,No,Yes,2,3700,925,blue,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_4_3.png,blue,na,pop,sticker area,No,No,Yes,2,3700,925,blue,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_4_4.png,blue,na,notes,sticker area,No,No,Yes,2,3700,925,blue,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_5_0.png,green,na,none,sticker area,No,No,Yes,2,3700,925,green,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_5_1.png,green,na,cool,sticker area,No,No,Yes,2,3700,925,green,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_5_2.png,green,na,cute,sticker area,No,No,Yes,2,3700,925,green,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_5_3.png,green,na,pop,sticker area,No,No,Yes,2,3700,925,green,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_5_4.png,green,na,notes,sticker area,No,No,Yes,2,3700,925,green,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_6_0.png,yellow,na,none,sticker area,No,No,Yes,2,3700,925,yellow,yellow,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_6_1.png,yellow,na,cool,sticker area,No,No,Yes,2,3700,925,yellow,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_6_2.png,yellow,na,cute,sticker area,No,No,Yes,2,3700,925,yellow,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_6_3.png,yellow,na,pop,sticker area,No,No,Yes,2,3700,925,yellow,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_6_4.png,yellow,na,notes,sticker area,No,No,Yes,2,3700,925,yellow,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright piano,https://acnhcdn.com/latest/FtrIcon/FtrPianoUpright_Remake_0_0.png,black,na,na,na,No,No,No,-1,53000,13250,black,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",music,expensive,None,None,Yes,musical instrument,fs
upright piano,https://acnhcdn.com/latest/FtrIcon/FtrPianoUpright_Remake_1_0.png,white,na,na,na,No,No,No,-1,53000,13250,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",music,expensive,None,None,Yes,musical instrument,fs
upright piano,https://acnhcdn.com/latest/FtrIcon/FtrPianoUpright_Remake_2_0.png,walnut,na,na,na,No,No,No,-1,53000,13250,brown,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",music,expensive,None,None,Yes,musical instrument,fs
upright piano,https://acnhcdn.com/latest/FtrIcon/FtrPianoUpright_Remake_3_0.png,maple,na,na,na,No,No,No,-1,53000,13250,beige,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",music,expensive,None,None,Yes,musical instrument,fs
upright vacuum,https://acnhcdn.com/latest/FtrIcon/FtrCleanerStick_Remake_0_0.png,silver,na,na,na,No,No,No,-1,2500,625,gray,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
upright vacuum,https://acnhcdn.com/latest/FtrIcon/FtrCleanerStick_Remake_1_0.png,white,na,na,na,No,No,No,-1,2500,625,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
upright vacuum,https://acnhcdn.com/latest/FtrIcon/FtrCleanerStick_Remake_2_0.png,black,na,na,na,No,No,No,-1,2500,625,black,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
upright vacuum,https://acnhcdn.com/latest/FtrIcon/FtrCleanerStick_Remake_3_0.png,red,na,na,na,No,No,No,-1,2500,625,red,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
upright vacuum,https://acnhcdn.com/latest/FtrIcon/FtrCleanerStick_Remake_4_0.png,orange,na,na,na,No,No,No,-1,2500,625,orange,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
upright vacuum,https://acnhcdn.com/latest/FtrIcon/FtrCleanerStick_Remake_5_0.png,green,na,na,na,No,No,No,-1,2500,625,green,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
upright vacuum,https://acnhcdn.com/latest/FtrIcon/FtrCleanerStick_Remake_6_0.png,pink,na,na,na,No,No,No,-1,2500,625,pink,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
utility pole,https://acnhcdn.com/latest/FtrIcon/FtrTelephonepole_Remake_0_0.png,no ads,na,na,na,No,No,No,-1,-1,5000,gray,gray,Nook Miles Shop,,garden,None,None,None,No,vehicle,nfs
utility pole,https://acnhcdn.com/latest/FtrIcon/FtrTelephonepole_Remake_1_0.png,with ads,na,na,na,No,No,No,-1,-1,5000,gray,gray,Nook Miles Shop,,garden,None,None,None,No,vehicle,nfs
utility sink,https://acnhcdn.com/latest/FtrIcon/FtrSlopsink.png,na,na,na,na,No,No,No,-1,3500,875,gray,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,shop,None,None,Yes,bathroom things,fs
vacuum cleaner,https://acnhcdn.com/latest/FtrIcon/FtrCleaner_Remake_0_0.png,red,na,na,na,No,No,No,-1,3800,950,red,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,home appliances,fs
vacuum cleaner,https://acnhcdn.com/latest/FtrIcon/FtrCleaner_Remake_1_0.png,yellow,na,na,na,No,No,No,-1,3800,950,yellow,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,home appliances,fs
vacuum cleaner,https://acnhcdn.com/latest/FtrIcon/FtrCleaner_Remake_2_0.png,green,na,na,na,No,No,No,-1,3800,950,green,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,home appliances,fs
vacuum cleaner,https://acnhcdn.com/latest/FtrIcon/FtrCleaner_Remake_3_0.png,gray,na,na,na,No,No,No,-1,3800,950,gray,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,home appliances,fs
vacuum cleaner,https://acnhcdn.com/latest/FtrIcon/FtrCleaner_Remake_4_0.png,black,na,na,na,No,No,No,-1,3800,950,black,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,home appliances,fs
velvet stool,https://acnhcdn.com/latest/FtrIcon/FtrPianoStool.png,na,na,na,na,No,No,No,-1,1000,250,red,yellow,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,music,None,None,None,Yes,chair,fs
video camera,https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_0_0.png,black,na,na,na,No,No,No,-1,32000,8000,black,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",facility,None,None,None,Yes,home appliances,fs
video camera,https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_1_0.png,silver,na,na,na,No,No,No,-1,32000,8000,gray,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",facility,None,None,None,Yes,home appliances,fs
video camera,https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_2_0.png,red,na,na,na,No,No,No,-1,32000,8000,red,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",facility,None,None,None,Yes,home appliances,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_0_0.png,gold,na,green,tray,No,No,Yes,1,1200,300,beige,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_0_1.png,gold,na,black,tray,No,No,Yes,1,1200,300,beige,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_0_2.png,gold,na,white,tray,No,No,Yes,1,1200,300,beige,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_0_3.png,gold,na,natural wood,tray,No,No,Yes,1,1200,300,beige,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_1_0.png,silver,na,green,tray,No,No,Yes,1,1200,300,gray,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_1_1.png,silver,na,black,tray,No,No,Yes,1,1200,300,gray,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_1_2.png,silver,na,white,tray,No,No,Yes,1,1200,300,gray,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_1_3.png,silver,na,natural wood,tray,No,No,Yes,1,1200,300,gray,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_2_0.png,copper,na,green,tray,No,No,Yes,1,1200,300,brown,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_2_1.png,copper,na,black,tray,No,No,Yes,1,1200,300,brown,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_2_2.png,copper,na,white,tray,No,No,Yes,1,1200,300,brown,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_2_3.png,copper,na,natural wood,tray,No,No,Yes,1,1200,300,brown,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_3_0.png,black,na,green,tray,No,No,Yes,1,1200,300,black,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_3_1.png,black,na,black,tray,No,No,Yes,1,1200,300,black,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_3_2.png,black,na,white,tray,No,No,Yes,1,1200,300,black,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_3_3.png,black,na,natural wood,tray,No,No,Yes,1,1200,300,black,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,table,fs
Virgo harp,https://acnhcdn.com/latest/FtrIcon/FtrZodiacVirgo.png,na,na,na,na,Yes,No,No,-1,-1,22050,white,yellow,Crafting,,expensive,music,stars,None,Yes,musical instrument,nfs
water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterserver_Remake_0_0.png,white,na,na,na,No,No,No,-1,3400,850,white,blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,office,None,None,Yes,facility decor,fs
water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterserver_Remake_1_0.png,black,na,na,na,No,No,No,-1,3400,850,black,blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,office,None,None,Yes,facility decor,fs
water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_0_0.png,green,body color,na,na,Yes,Yes,No,4,-1,2700,green,gray,Crafting,,garden,None,None,None,Yes,garden,nfs
water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_1_0.png,black,body color,na,na,Yes,Yes,No,4,-1,2700,black,beige,Crafting,,garden,None,None,None,Yes,garden,nfs
water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_2_0.png,silver,body color,na,na,Yes,Yes,No,4,-1,2700,white,gray,Crafting,,garden,None,None,None,Yes,garden,nfs
water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_3_0.png,brown,body color,na,na,Yes,Yes,No,4,-1,2700,brown,gray,Crafting,,garden,None,None,None,Yes,garden,nfs
wave breaker,https://acnhcdn.com/latest/FtrIcon/FtrTetrapod.png,na,na,na,na,Yes,No,No,-1,-1,3500,gray,gray,Crafting,,ocean,None,None,None,No,seaside,nfs
wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_0_0.png,cute,design,na,na,No,Yes,No,7,20000,5000,white,light blue,Wedding Season,,party,expensive,wedding,None,No,arch,nfs
wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_1_0.png,chic,design,na,na,No,Yes,No,7,20000,5000,white,brown,Wedding Season,,party,expensive,wedding,None,No,arch,nfs
wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_2_0.png,garden,design,na,na,No,Yes,No,7,20000,5000,green,yellow,Wedding Season,,party,expensive,wedding,None,No,arch,nfs
