Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog,Filename,VariantID,InternalID,UniqueEntry ID
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_2_4.png,Yellow,NA,Green,Placemat,No,No,Yes,1,720,180,Yellow,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_2_4,2_4,4068,pm9LFqGgLQ9H5xKSw
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_3_0.png,Light blue,NA,White,Placemat,No,No,Yes,1,720,180,Light blue,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_3_0,3_0,4068,eHaaNFkMLKJzRY37R
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_3_1.png,Light blue,NA,Navy blue,Placemat,No,No,Yes,1,720,180,Light blue,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_3_1,3_1,4068,E9LjPMs3ZbgobZ4Fy
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_3_2.png,Light blue,NA,Pink,Placemat,No,No,Yes,1,720,180,Light blue,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_3_2,3_2,4068,mRLakP8u8nLuvF96r
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_3_3.png,Light blue,NA,Orange,Placemat,No,No,Yes,1,720,180,Light blue,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_3_3,3_3,4068,wGxa2zqZQhyrCpTo7
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_3_4.png,Light blue,NA,Green,Placemat,No,No,Yes,1,720,180,Light blue,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_3_4,3_4,4068,aEyeFQzCuxuzcjWaz
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_4_0.png,Black,NA,White,Placemat,No,No,Yes,1,720,180,Black,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_4_0,4_0,4068,7yNT4oGnt5evNM6mL
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_4_1.png,Black,NA,Navy blue,Placemat,No,No,Yes,1,720,180,Black,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_4_1,4_1,4068,huz3E8wLMtZG622Ku
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_4_2.png,Black,NA,Pink,Placemat,No,No,Yes,1,720,180,Black,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_4_2,4_2,4068,HLwW2wS6DRRArsZbj
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_4_3.png,Black,NA,Orange,Placemat,No,No,Yes,1,720,180,Black,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_4_3,4_3,4068,6PJw8npJiPJaLgjY2
table setting,https://acnhcdn.com/acdb/miscellaneous/FtrTablesetting_Remake_4_4.png,Black,NA,Green,Placemat,No,No,Yes,1,720,180,Black,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,For sale,FtrTablesetting_Remake_4_4,4_4,4068,rFFLzj5bNpaF6aEnE
tabletop festive tree,https://acnhcdn.com/acdb/miscellaneous/FtrTreeXmasMini_Remake_0_0.png,Colorful,Design,NA,NA,Yes,Yes,No,2,NFS,930,Green,Colorful,1x1,Crafting,Festive seasonal DIY using ornaments (from shaking trees),1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,Not for sale,FtrTreeXmasMini_Remake_0_0,0_0,4067,j8yMbP4tKRimoBWhn
tabletop festive tree,https://acnhcdn.com/acdb/miscellaneous/FtrTreeXmasMini_Remake_1_0.png,Blue,Design,NA,NA,Yes,Yes,No,2,NFS,930,Green,Blue,1x1,Crafting,Festive seasonal DIY using ornaments (from shaking trees),1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,Not for sale,FtrTreeXmasMini_Remake_1_0,1_0,4067,5zL3LTpdFAeGG67oi
tabletop festive tree,https://acnhcdn.com/acdb/miscellaneous/FtrTreeXmasMini_Remake_2_0.png,Red,Design,NA,NA,Yes,Yes,No,2,NFS,930,Green,Red,1x1,Crafting,Festive seasonal DIY using ornaments (from shaking trees),1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,Not for sale,FtrTreeXmasMini_Remake_2_0,2_0,4067,WqzRcFfGyPS2f2txF
tabletop festive tree,https://acnhcdn.com/acdb/miscellaneous/FtrTreeXmasMini_Remake_3_0.png,Pink,Design,NA,NA,Yes,Yes,No,2,NFS,930,Pink,White,1x1,Crafting,Festive seasonal DIY using ornaments (from shaking trees),1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,Not for sale,FtrTreeXmasMini_Remake_3_0,3_0,4067,hmSEdc2wWHqsSkPP5
tabletop festive tree,https://acnhcdn.com/acdb/miscellaneous/FtrTreeXmasMini_Remake_4_0.png,Gold,Design,NA,NA,Yes,Yes,No,2,NFS,930,Green,Yellow,1x1,Crafting,Festive seasonal DIY using ornaments (from shaking trees),1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,Not for sale,FtrTreeXmasMini_Remake_4_0,4_0,4067,GcSdSpGFK26F2ZjJg
tabletop festive tree,https://acnhcdn.com/acdb/miscellaneous/FtrTreeXmasMini_Remake_5_0.png,White,Design,NA,NA,Yes,Yes,No,2,NFS,930,White,Yellow,1x1,Crafting,Festive seasonal DIY using ornaments (from shaking trees),1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,Not for sale,FtrTreeXmasMini_Remake_5_0,5_0,4067,fFiFwpQ8CZ96Gsokh
tadpole model,https://acnhcdn.com/acdb/miscellaneous/FtrFishOtamajakusiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,300,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishOtamajakusiToy,NA,7001,7uu2G4TcDGesvmWLA
tape deck,https://acnhcdn.com/acdb/miscellaneous/FtrRadicase_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,2900,725,Gray,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Audio,For sale,FtrRadicase_Remake_0_0,0_0,787,3dgrkt54mZBMQ3aJR
tape deck,https://acnhcdn.com/acdb/miscellaneous/FtrRadicase_Remake_1_0.png,Orange,NA,NA,NA,No,No,No,NA,2900,725,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Audio,For sale,FtrRadicase_Remake_1_0,1_0,787,9WA4yz5pYGGeegm3o
tape deck,https://acnhcdn.com/acdb/miscellaneous/FtrRadicase_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,2900,725,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Audio,For sale,FtrRadicase_Remake_2_0,2_0,787,KdsYDoymNrxkRDQG8
tape deck,https://acnhcdn.com/acdb/miscellaneous/FtrRadicase_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,2900,725,Black,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Audio,For sale,FtrRadicase_Remake_3_0,3_0,787,u4kDKbGXnn3nuCw26
tarantula model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectTaranchuraToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,24000,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectTaranchuraToy,NA,7101,KSonTvw3ktCrR2248
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_0_0.png,Green,NA,Yellow,Mat,No,No,Yes,1,1000,250,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_0_0,0_0,3467,miXthXFsm2fcJbq8o
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_0_1.png,Green,NA,Blue,Mat,No,No,Yes,1,1000,250,Green,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_0_1,0_1,3467,Y8nG3ZwcEBkuLJpgq
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_0_2.png,Green,NA,Red,Mat,No,No,Yes,1,1000,250,Green,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_0_2,0_2,3467,6garMuunngb7BWTrp
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_0_3.png,Green,NA,Gray,Mat,No,No,Yes,1,1000,250,Green,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_0_3,0_3,3467,h7yWXbB3PLoEFWGaj
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_1_0.png,Blue,NA,Yellow,Mat,No,No,Yes,1,1000,250,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_1_0,1_0,3467,ARj6nQ5yaW6d8EXqe
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_1_1.png,Blue,NA,Blue,Mat,No,No,Yes,1,1000,250,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_1_1,1_1,3467,yXwyjD2xJ43oYymrC
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_1_2.png,Blue,NA,Red,Mat,No,No,Yes,1,1000,250,Blue,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_1_2,1_2,3467,hMXe3ioG8MDe5giSG
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_1_3.png,Blue,NA,Gray,Mat,No,No,Yes,1,1000,250,Blue,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_1_3,1_3,3467,GHGXn3KzLqRSeEx5g
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_2_0.png,Red,NA,Yellow,Mat,No,No,Yes,1,1000,250,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_2_0,2_0,3467,Z3KBqGiM9bmg6QipC
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_2_1.png,Red,NA,Blue,Mat,No,No,Yes,1,1000,250,Red,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_2_1,2_1,3467,ukLHGoeSnPjb7ZYL2
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_2_2.png,Red,NA,Red,Mat,No,No,Yes,1,1000,250,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_2_2,2_2,3467,LEPqcd2HydF92EiiZ
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_2_3.png,Red,NA,Gray,Mat,No,No,Yes,1,1000,250,Red,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_2_3,2_3,3467,swgQQjC6gBLTbsXi9
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_3_0.png,White,NA,Yellow,Mat,No,No,Yes,1,1000,250,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_3_0,3_0,3467,aRF9jcZBzfyeAZckK
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_3_1.png,White,NA,Blue,Mat,No,No,Yes,1,1000,250,Yellow,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_3_1,3_1,3467,zTdJQ3pKk2PaMSdPi
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_3_2.png,White,NA,Red,Mat,No,No,Yes,1,1000,250,Yellow,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_3_2,3_2,3467,zHXEsFS3nQMhewQcf
tea set,https://acnhcdn.com/acdb/miscellaneous/FtrTeaset_Remake_3_3.png,White,NA,Gray,Mat,No,No,Yes,1,1000,250,Yellow,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,For sale,FtrTeaset_Remake_3_3,3_3,3467,nhvdGkpgyWfA2zcRD
terrarium,https://acnhcdn.com/acdb/miscellaneous/FtrTerrarium_Remake_0_0.png,Black,Frame,NA,NA,Yes,Yes,No,3,NFS,1740,Black,Green,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,Not for sale,FtrTerrarium_Remake_0_0,0_0,3773,wWQdqmpkvF7yCvtH8
terrarium,https://acnhcdn.com/acdb/miscellaneous/FtrTerrarium_Remake_1_0.png,Gold,Frame,NA,NA,Yes,Yes,No,3,NFS,1740,Beige,Green,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,Not for sale,FtrTerrarium_Remake_1_0,1_0,3773,YxuwXzTqpWMZBtYqC
terrarium,https://acnhcdn.com/acdb/miscellaneous/FtrTerrarium_Remake_2_0.png,Brown,Frame,NA,NA,Yes,Yes,No,3,NFS,1740,Brown,Green,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,Not for sale,FtrTerrarium_Remake_2_0,2_0,3773,LNZaYrThGPR9dKLFf
throwback container,https://acnhcdn.com/acdb/miscellaneous/FtrBoyBox_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,2000,500,Yellow,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,No,Toy,For sale,FtrBoyBox_Remake_0_0,0_0,4762,rAG6dendvgpqDrAcW
throwback container,https://acnhcdn.com/acdb/miscellaneous/FtrBoyBox_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,2000,500,Red,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,No,Toy,For sale,FtrBoyBox_Remake_1_0,1_0,4762,cxvRZJHGGFhyJJ6QE
throwback container,https://acnhcdn.com/acdb/miscellaneous/FtrBoyBox_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,2000,500,Blue,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,No,Toy,For sale,FtrBoyBox_Remake_2_0,2_0,4762,W7MxgbS7H85TYw4Pq
throwback container,https://acnhcdn.com/acdb/miscellaneous/FtrBoyBox_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,2000,500,Yellow,Gray,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,No,Toy,For sale,FtrBoyBox_Remake_3_0,3_0,4762,hvfSs4AhJDMBrbpPD
throwback container,https://acnhcdn.com/acdb/miscellaneous/FtrBoyBox_Remake_4_0.png,Light blue,NA,NA,NA,No,No,No,NA,2000,500,Light blue,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,No,Toy,For sale,FtrBoyBox_Remake_4_0,4_0,4762,mptMFbRwE8Jh6T5sR
throwback container,https://acnhcdn.com/acdb/miscellaneous/FtrBoyBox_Remake_5_0.png,White,NA,NA,NA,No,No,No,NA,2000,500,White,Orange,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,No,Toy,For sale,FtrBoyBox_Remake_5_0,5_0,4762,jp9ArTuuKS36DWmNX
throwback container,https://acnhcdn.com/acdb/miscellaneous/FtrBoyBox_Remake_6_0.png,Black,NA,NA,NA,No,No,No,NA,2000,500,Black,Gray,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,No,Toy,For sale,FtrBoyBox_Remake_6_0,6_0,4762,RQvJd6wZo3NWKPYn8
throwback gothic mirror,https://acnhcdn.com/acdb/miscellaneous/FtrBoyMirror_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,1800,450,Black,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Dresser,For sale,FtrBoyMirror_Remake_0_0,0_0,4754,J42EkPD6McqxBRakq
throwback gothic mirror,https://acnhcdn.com/acdb/miscellaneous/FtrBoyMirror_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,1800,450,White,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Dresser,For sale,FtrBoyMirror_Remake_1_0,1_0,4754,bRCxFpYiD8TvAkreg
throwback gothic mirror,https://acnhcdn.com/acdb/miscellaneous/FtrBoyMirror_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,1800,450,Red,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Dresser,For sale,FtrBoyMirror_Remake_2_0,2_0,4754,qidgErbkRNPT89y4E
throwback skull radio,https://acnhcdn.com/acdb/miscellaneous/FtrBoyAudio_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,3200,800,White,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Audio,For sale,FtrBoyAudio_Remake_0_0,0_0,4757,9b5Smyh4QgnXAzFX7
throwback skull radio,https://acnhcdn.com/acdb/miscellaneous/FtrBoyAudio_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,3200,800,Red,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Audio,For sale,FtrBoyAudio_Remake_1_0,1_0,4757,fWzDS23dv4bGqcGHq
throwback skull radio,https://acnhcdn.com/acdb/miscellaneous/FtrBoyAudio_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,3200,800,Black,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Audio,For sale,FtrBoyAudio_Remake_2_0,2_0,4757,7Sqm9ijE2ZgdAAsHL
throwback skull radio,https://acnhcdn.com/acdb/miscellaneous/FtrBoyAudio_Remake_3_0.png,Ash,NA,NA,NA,No,No,No,NA,3200,800,Beige,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Audio,For sale,FtrBoyAudio_Remake_3_0,3_0,4757,9f54PZycfkw6LMzBQ
throwback skull radio,https://acnhcdn.com/acdb/miscellaneous/FtrBoyAudio_Remake_4_0.png,Green,NA,NA,NA,No,No,No,NA,3200,800,Green,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Audio,For sale,FtrBoyAudio_Remake_4_0,4_0,4757,RwWvfZg7ZkEXXMugH
throwback skull radio,https://acnhcdn.com/acdb/miscellaneous/FtrBoyAudio_Remake_5_0.png,Gray,NA,NA,NA,No,No,No,NA,3200,800,Gray,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,throwback,None,Yes,Audio,For sale,FtrBoyAudio_Remake_5_0,5_0,4757,8gCjgTzxYQD7Jvkhx
throwback wrestling figure,https://acnhcdn.com/acdb/miscellaneous/FtrBoyFigure_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,1400,350,Red,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,throwback,None,Yes,Toy,For sale,FtrBoyFigure_Remake_0_0,0_0,4753,zCaXTQto9EYQaQiXu
throwback wrestling figure,https://acnhcdn.com/acdb/miscellaneous/FtrBoyFigure_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,1400,350,Blue,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,throwback,None,Yes,Toy,For sale,FtrBoyFigure_Remake_1_0,1_0,4753,W52xbYFQyAJpTtodC
throwback wrestling figure,https://acnhcdn.com/acdb/miscellaneous/FtrBoyFigure_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,1400,350,Green,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,throwback,None,Yes,Toy,For sale,FtrBoyFigure_Remake_2_0,2_0,4753,x8YGsgk2otPZTfq7s
throwback wrestling figure,https://acnhcdn.com/acdb/miscellaneous/FtrBoyFigure_Remake_3_0.png,Pink,NA,NA,NA,No,No,No,NA,1400,350,Pink,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,throwback,None,Yes,Toy,For sale,FtrBoyFigure_Remake_3_0,3_0,4753,ZyH2n8rKRN4dxbQAP
throwback wrestling figure,https://acnhcdn.com/acdb/miscellaneous/FtrBoyFigure_Remake_4_0.png,Black,NA,NA,NA,No,No,No,NA,1400,350,Black,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,throwback,None,Yes,Toy,For sale,FtrBoyFigure_Remake_4_0,4_0,4753,yAy7wunyeonjBqCxH
throwback wrestling figure,https://acnhcdn.com/acdb/miscellaneous/FtrBoyFigure_Remake_5_0.png,Gold,NA,NA,NA,No,No,No,NA,1400,350,Yellow,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,throwback,None,Yes,Toy,For sale,FtrBoyFigure_Remake_5_0,5_0,4753,p5XsuqKzDdsxvp7uc
tiger beetle model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectHanmyouToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,4500,Green,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectHanmyouToy,NA,7062,3dkXwjMFWRqcuFf3H
tiger butterfly model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectAgehachoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,720,Yellow,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectAgehachoToy,NA,5944,5wBRWgevWFYZyBdMJ
tilapia model,https://acnhcdn.com/acdb/miscellaneous/FtrFishThirapiaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,2400,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishThirapiaToy,NA,7022,48pvcdEMnJn8zkdKP
tin bucket,https://acnhcdn.com/acdb/miscellaneous/FtrBucket.png,NA,NA,NA,NA,No,No,No,NA,1000,250,Gray,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,None,None,None,No,Garden,For sale,FtrBucket,NA,2592,4qoqyCbsBoTQhykTh
tissue box,https://acnhcdn.com/acdb/miscellaneous/FtrTissuebox_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,180,45,Red,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,living room,office,None,None,No,Supplies,For sale,FtrTissuebox_Remake_0_0,0_0,4114,HTznH6JKRzS588hom
tissue box,https://acnhcdn.com/acdb/miscellaneous/FtrTissuebox_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,180,45,Yellow,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,living room,office,None,None,No,Supplies,For sale,FtrTissuebox_Remake_1_0,1_0,4114,KYgeZWhrc27hKceoD
tissue box,https://acnhcdn.com/acdb/miscellaneous/FtrTissuebox_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,180,45,Light blue,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,living room,office,None,None,No,Supplies,For sale,FtrTissuebox_Remake_2_0,2_0,4114,3q3Fh4MrD3n76yCEf
tissue box,https://acnhcdn.com/acdb/miscellaneous/FtrTissuebox_Remake_3_0.png,White,NA,NA,NA,No,No,No,NA,180,45,Beige,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,living room,office,None,None,No,Supplies,For sale,FtrTissuebox_Remake_3_0,3_0,4114,4W8QRgPyHxk5qpHWL
tissue box,https://acnhcdn.com/acdb/miscellaneous/FtrTissuebox_Remake_4_0.png,Natural wood,NA,NA,NA,No,No,No,NA,180,45,Orange,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,living room,office,None,None,No,Supplies,For sale,FtrTissuebox_Remake_4_0,4_0,4114,Ta4FYnbEzyspKfgCD
