Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,Label Themes,Catalog,Filename,InternalID,UniqueEntryID
cowboy shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLCowboy0.png,White,No,2100,525,Beige,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy0,4576,ksf9hH6zoSsYoCQfq
cowboy shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLCowboy1.png,Red,No,2100,525,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy1,9451,kqp6bPBsbTvDkAoDj
cowboy shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLCowboy2.png,Blue,No,2100,525,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy2,9452,56iYHzsJysCowaJBu
cowboy shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLCowboy3.png,Light blue,No,2100,525,Light blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy3,9453,aWmuCADaeCR4aDzr7
cowboy shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLCowboy4.png,Brown,No,2100,525,Orange,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy4,9454,s6nYTyvvSSM7Hmc83
western shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLWestern0.png,Blue,No,2100,525,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; theatrical; work,For sale,TopsTexTopYshirtsLWestern0,3245,ZXbJD328Adha6bDZe
western shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLWestern1.png,Pink,No,2100,525,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; theatrical; work,For sale,TopsTexTopYshirtsLWestern1,8477,Z4P2n4ufv45ex7FSJ
western shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLWestern2.png,Yellow,No,2100,525,Yellow,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; theatrical; work,For sale,TopsTexTopYshirtsLWestern2,8478,eC2Knpt2ED8JkuXZj
western shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLWestern3.png,Black,No,2100,525,Black,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; theatrical; work,For sale,TopsTexTopYshirtsLWestern3,8479,KPhaub5kciZqFTeX8
doctor's coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLWhitecoat0.png,Red necktie,No,2160,540,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,TopsTexTopCoatLWhitecoat0,3174,HRqmqmYxu9Lqva6ga
doctor's coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLWhitecoat1.png,Black necktie,No,2160,540,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,TopsTexTopCoatLWhitecoat1,7794,LudiJsF9ut7zd2f7X
Labelle knit shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKate0.png,Twilight,No,2270,567,Purple,Purple,1x1,Labelle,,1.0.0,Cool,party; comfy; theatrical,For sale,TopsTexTopTshirtsHKate0,9875,wMYhBAGdqhdw8RSJN
Labelle knit shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKate1.png,Midnight,No,2270,567,Black,Black,1x1,Labelle,,1.0.0,Cool,party; comfy; theatrical,For sale,TopsTexTopTshirtsHKate1,11716,243TxXm8WrFGh3EvL
Labelle knit shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKate2.png,Passion,No,2270,567,Red,Red,1x1,Labelle,,1.0.0,Cool,party; comfy; theatrical,For sale,TopsTexTopTshirtsHKate2,11717,QTimoBzaQotpqZqf6
Labelle knit shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKate3.png,Ocean,No,2270,567,Blue,Blue,1x1,Labelle,,1.0.0,Cool,party; comfy; theatrical,For sale,TopsTexTopTshirtsHKate3,11718,CPdvmKaZouMuFyZQC
Labelle knit shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKate4.png,Sunset,No,2270,567,Yellow,Yellow,1x1,Labelle,,1.0.0,Cool,party; comfy; theatrical,For sale,TopsTexTopTshirtsHKate4,11719,fozG5uG8txXCxfMNa
Labelle knit shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKate5.png,Love,No,2270,567,Pink,Pink,1x1,Labelle,,1.0.0,Cool,party; comfy; theatrical,For sale,TopsTexTopTshirtsHKate5,11720,dQoBXZeauFd2Dxxjb
animal-print coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLAnimal0.png,Blue,No,2320,580,Blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,TopsTexTopCoatLAnimal0,4465,ozg6yMkXQzsmkjPsW
animal-print coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLAnimal1.png,Green,No,2320,580,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,TopsTexTopCoatLAnimal1,8449,gWnBj8n2ZKrm8j8zf
animal-print coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLAnimal2.png,Purple,No,2320,580,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,TopsTexTopCoatLAnimal2,8450,jKHbF6WwExfSBPBww
animal-print coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLAnimal3.png,Pink,No,2320,580,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,TopsTexTopCoatLAnimal3,8451,rsgnoR4TBYBqJMXBg
chesterfield coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLChester0.png,Camel,No,2320,580,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLChester0,3939,iKHJSLdsEd9zKTSXy
chesterfield coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLChester1.png,Brown,No,2320,580,Brown,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLChester1,8435,uYfP8EuZPAHJB2hQf
chesterfield coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLChester2.png,Black,No,2320,580,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLChester2,8436,puRvYDefYJrEsnrit
chesterfield coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLChester3.png,Gray,No,2320,580,Gray,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLChester3,8437,GaRSkoXgpfKqY4fvj
parka undercoat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInparker0.png,Navy blue,No,2320,580,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLInparker0,4420,Cfn48ASNWbS3aj2Jp
parka undercoat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInparker1.png,Blue,No,2320,580,Light blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLInparker1,8444,Zi8f2uZbYu7BhMpFv
parka undercoat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInparker2.png,Black,No,2320,580,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLInparker2,8445,u9ARCXNAMgkXzLZhH
parka undercoat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInparker3.png,Green,No,2320,580,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLInparker3,8446,kS3z9musSgSF9GPDP
parka undercoat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInparker4.png,Gray,No,2320,580,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLInparker4,8447,NBFRv52zvgtWvBc6a
parka undercoat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInparker5.png,Yellow,No,2320,580,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,TopsTexTopCoatLInparker5,8448,5599XpSyKGNboqyk7
poncho coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLPompom0.png,Red,No,2320,580,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale,For sale,TopsTexTopCoatLPompom0,4368,jzC7zwDkeDoG5r86N
poncho coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLPompom1.png,Yellow,No,2320,580,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale,For sale,TopsTexTopCoatLPompom1,8474,bgtMFZXAzxRCTfn3s
poncho coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLPompom2.png,Pink,No,2320,580,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale,For sale,TopsTexTopCoatLPompom2,8475,AmN6LhAXHxmuxEBFu
poncho coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLPompom3.png,Navy blue,No,2320,580,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale,For sale,TopsTexTopCoatLPompom3,8476,Quwqk5ggDgpKgjJyT
checkered chesterfield coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLChestercheck0.png,Brown,No,2380,595,Brown,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLChestercheck0,3941,pFahPHqPSeL2Mza8c
checkered chesterfield coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLChestercheck1.png,Green,No,2380,595,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLChestercheck1,8438,c4K4SG2hdH2k5sekH
checkered chesterfield coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLChestercheck2.png,Blue,No,2380,595,Light blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLChestercheck2,8439,yFXfx8GQo6gFHdwtv
checkered chesterfield coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLChestercheck3.png,Gray,No,2380,595,Gray,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLChestercheck3,8440,Tuk8k37BcXZpC5mqn
coatigan,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLCoadigan0.png,Purple,No,2380,595,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLCoadigan0,4601,aKqB3pjKs6ifCMixr
coatigan,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLCoadigan1.png,Pink,No,2380,595,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLCoadigan1,8458,kyaP87eBHpmZrgTvx
coatigan,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLCoadigan2.png,Light blue,No,2380,595,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLCoadigan2,8459,8FJE4KXTqaAqMHM4i
coatigan,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLCoadigan3.png,Gray,No,2380,595,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLCoadigan3,8460,3bz2dszbmfJaHN8Dh
coatigan,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLCoadigan4.png,Green,No,2380,595,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday,For sale,TopsTexTopCoatLCoadigan4,8461,ikqxfKh9g9dfeQjPX
patchwork coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLPatchwork0.png,Brown,No,2380,595,Brown,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,TopsTexTopCoatLPatchwork0,4605,nwcA4jZ8WJmhpN2r4
patchwork coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLPatchwork1.png,Green,No,2380,595,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,TopsTexTopCoatLPatchwork1,8462,3bdEH7ed7vajhbk38
patchwork coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLPatchwork2.png,Gray,No,2380,595,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,TopsTexTopCoatLPatchwork2,8463,vGGa7mDovA2vs6SLM
retro coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLRetro0.png,Green,No,2380,595,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexTopCoatLRetro0,4469,dj2qLTZT6wEumHEeR
retro coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLRetro1.png,Mustard,No,2380,595,Brown,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexTopCoatLRetro1,8452,KnjcixsBMNhiEXm6P
retro coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLRetro2.png,Red,No,2380,595,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexTopCoatLRetro2,8453,e6BmpCZ237aHmf5Fd
retro coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLRetro3.png,Blue,No,2380,595,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexTopCoatLRetro3,8454,R5JmY3ijiovX6anrP
comedian's outfit,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLComedian0.png,Orange,No,2500,625,Orange,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian0,3197,9j3jmeuoxez6Zdgqd
comedian's outfit,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLComedian1.png,Blue,No,2500,625,Blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian1,8097,uc97SyoCLSecmSNzE
comedian's outfit,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLComedian2.png,Red,No,2500,625,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian2,8098,DNwMYtT4zhYTTataY
comedian's outfit,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLComedian3.png,Yellow,No,2500,625,Yellow,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian3,8099,RdN68pDBLfGx3pj5F
comedian's outfit,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLComedian4.png,Green,No,2500,625,Green,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian4,8100,JfvTibBykhm8Wphd5
comedian's outfit,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLComedian5.png,Purple,No,2500,625,Purple,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian5,8101,jAj7k47q7pSFZsvsy
comedian's outfit,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLComedian6.png,Aquamarine,No,2500,625,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian6,8102,L4EnDdk6XeZ3uQ2w2
comedian's outfit,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLComedian7.png,White,No,2500,625,White,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian7,8103,nndgnyqo62cbN6F5b
detective's coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLDetective0.png,Brown,No,2500,625,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,TopsTexTopCoatLDetective0,4681,JPpE2qr6ZvkMgym8e
detective's coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLDetective1.png,Gray,No,2500,625,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,TopsTexTopCoatLDetective1,9231,2oTF5bd7oJ5vioo8y
detective's coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLDetective2.png,Beige,No,2500,625,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,TopsTexTopCoatLDetective2,9232,QcsEmZRoLXiqQxPXZ
morning coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLMorningcoatBlack.png,NA,No,2500,625,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical; work,For sale,TopsTexTopCoatLMorningcoatBlack,3401,7nsRxYntZ3ERCxcqi
tailcoat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLTailcoat0.png,Black,No,2500,625,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical,For sale,TopsTexTopCoatLTailcoat0,4440,BcAFCR5xgoJ2gfCnu
tailcoat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLTailcoat1.png,White,No,2500,625,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical,For sale,TopsTexTopCoatLTailcoat1,8284,At575nEKr4yoexzfJ
tuxedo jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTuxedo0.png,Black,No,2500,625,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,formal; party; theatrical; work,For sale,TopsTexTopYshirtsLTuxedo0,3388,c6Dbp8gKzyEzMp4qi
tuxedo jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTuxedo1.png,Gray,No,2500,625,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,formal; party; theatrical; work,For sale,TopsTexTopYshirtsLTuxedo1,8270,6sdjEnZ9yp9EWHqcb
tuxedo jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTuxedo2.png,White,No,2500,625,White,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,formal; party; theatrical; work,For sale,TopsTexTopYshirtsLTuxedo2,8271,PAXDfqzGYhA9dXrF8
viking top,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLViking0.png,Brown,No,2500,625,Brown,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale,For sale,TopsTexTopCoatLViking0,9768,T6NFn4tp4KThNicX7
viking top,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLViking1.png,Gray,No,2500,625,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale,For sale,TopsTexTopCoatLViking1,11950,5FrSRkC76WuBnxuP5
viking top,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLViking2.png,Blue,No,2500,625,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale,For sale,TopsTexTopCoatLViking2,11951,rN3oh3q544wgwKh5w
thief's costume,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLThiefBlack.png,NA,No,2600,650,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; theatrical,For sale,TopsTexTopCoatLThiefBlack,5134,mzicEzdYT9bQvNSc5
vampire costume,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLVampire0.png,Black,No,2600,650,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth; theatrical,For sale,TopsTexTopCoatLVampire0,4395,Cf37nic9EFwdcWXTG
vampire costume,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLVampire1.png,Purple,No,2600,650,Purple,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth; theatrical,For sale,TopsTexTopCoatLVampire1,8283,Gc56Pf9T4WpiAKyoh
graduation gown,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLAcademicdress0.png,Red,No,3360,840,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; work,For sale,TopsTexTopCoatLAcademicdress0,3140,bcWPRRFtdvgyXeNej
graduation gown,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLAcademicdress1.png,Green,No,3360,840,Black,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; work,For sale,TopsTexTopCoatLAcademicdress1,8681,R9qmNZa7Pu8WnM7z9
graduation gown,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLAcademicdress2.png,Blue,No,3360,840,Black,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; work,For sale,TopsTexTopCoatLAcademicdress2,8682,poM9QmtDyEKinnzWo
graduation gown,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLAcademicdress3.png,Yellow,No,3360,840,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; work,For sale,TopsTexTopCoatLAcademicdress3,8683,Hsm9D22cqJ95CLPnG
military uniform,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInfantry0.png,Red,No,3360,840,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; work,For sale,TopsTexTopCoatLInfantry0,3231,XLKMz3JQgaPctJior
military uniform,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInfantry1.png,Blue,No,3360,840,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; work,For sale,TopsTexTopCoatLInfantry1,7449,iNvWEDwZXGyy2Q9SJ
military uniform,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInfantry2.png,Green,No,3360,840,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; work,For sale,TopsTexTopCoatLInfantry2,7450,mSqrW7HC2gJfQ3oBm
military uniform,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLInfantry3.png,White,No,3360,840,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; work,For sale,TopsTexTopCoatLInfantry3,7451,Er5EkMKiN8diJn9pf
Labelle coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLKate0.png,Twilight,No,3900,975,Purple,Black,1x1,Labelle,,1.0.0,Gorgeous,formal; party; theatrical,For sale,TopsTexTopCoatLKate0,9876,owh2cAR3E99i5SfMp
Labelle coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLKate1.png,Midnight,No,3900,975,Black,Black,1x1,Labelle,,1.0.0,Gorgeous,formal; party; theatrical,For sale,TopsTexTopCoatLKate1,11721,qnfX2EJ65DuuoobtW
Labelle coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLKate2.png,Passion,No,3900,975,Red,Black,1x1,Labelle,,1.0.0,Gorgeous,formal; party; theatrical,For sale,TopsTexTopCoatLKate2,11722,RZ3Jzx2K7a7HF8kQu
Labelle coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLKate3.png,Ocean,No,3900,975,Blue,Black,1x1,Labelle,,1.0.0,Gorgeous,formal; party; theatrical,For sale,TopsTexTopCoatLKate3,11723,yLsGhxGK3p7TydJXB
Labelle coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLKate4.png,Sunset,No,3900,975,Yellow,Black,1x1,Labelle,,1.0.0,Gorgeous,formal; party; theatrical,For sale,TopsTexTopCoatLKate4,11724,BvtzdSPWyfiNXKqEQ
Labelle coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLKate5.png,Love,No,3900,975,Pink,Black,1x1,Labelle,,1.0.0,Gorgeous,formal; party; theatrical,For sale,TopsTexTopCoatLKate5,11725,XDhNZvCcchgzR3PAM
noble coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLNoble0.png,Green,No,4800,1200,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexTopCoatLNoble0,3171,f4irdbA7XtybyHJsY
